GifID,GIF URL,VIEWS,RATING,ULD,ULM,ULY,ULT,TRD,TRM,TRY,TRT,TAGS
cftYQivfIOzphqbLED,https://giphy.com/gifs/hyperrpg-game-reaction-cftYQivfIOzphqbLED,797632,g,28,5,2018,07:05:49,1,1,2000,00:00:00,game|reaction|angry|reactions|beer|mrw|mad|twitch|rpg|drunk|upset|nerd|geek|big|dnd|please|gross|hyper rpg|alcohol|nerds|d&d|nerdy|really|geeky|geeks|rage|hyperrpg|hate|hyper|f|not|roleplaying|disappointed|hyper_rpg|role playing|want|pissed|come on|deal|try|do|again|disgusted|disgust|booze|do not want|eww|fury|cameron|furious|trivia|rice|dislike|repeat|not impressed|glare|try again|bitter|offended|not amused|groaning|hops|disappoint|outraged|onesie|enraged|heated|kigurumi|irritable|bfd|groan|evil eye|trivial|rly|big fing deal|triviahops|cameron rice|jurassicalien|glaring|GIF|Animated GIF
b5YG8hzKi6z7lQLMPL,https://giphy.com/gifs/hyperrpg-game-reaction-b5YG8hzKi6z7lQLMPL,797536,g,9,4,2018,03:14:13,1,1,2000,00:00:00,game|cute|reaction|horror|hot|reactions|creepy|scary|twitch|beautiful|rpg|good|adorable|nerd|geek|dnd|the|spooky|hyper rpg|2|nerds|d&d|nerdy|handsome|geeky|geeks|hyperrpg|dating|right|flirt|date|terror|hyper|roleplaying|hyper_rpg|role playing|ten|on|10|gm|candles|two|town|game master|ceo|spoopy|zac|overlord|volume|dungeon master|charm|seduce|anthology|zac eubank|hawt|turned|eubank|aroused|10 candles|it's|10candles|tencandles|turned on|zaceubank|arentweclever|ceo overlord|ceooverlord|oversnort|the town|it's good|its good|volume two|its good right|GIF|Animated GIF
1ziYy9NDzVUtVNQ3KJ,https://giphy.com/gifs/hyperrpg-game-reaction-1ziYy9NDzVUtVNQ3KJ,794071,g,8,6,2018,05:00:51,1,1,2000,00:00:00,game|reaction|no|sad|angry|reactions|live|test|mrw|mad|twitch|nope|rpg|like|internet|online|upset|nerd|geek|player|big|dnd|gross|hyper rpg|nerds|d&d|nerdy|geeky|geeks|rage|hyperrpg|hate|data|hyper|f|stream|depressed|no way|not|roleplaying|disappointed|hyper_rpg|never|role playing|want|pissed|deal|do|embarrassed|rogue|disgusted|improv|disgust|interweb|do not want|eww|dungeon|inc|conspiracy|furious|ricky|volunteer|dislike|roguelike|heartbroken|negative|not impressed|bitter|offended|medication|ashamed|flustered|analyst|rogue like|incorporated|compliant|subject|disappoint|outraged|roguelike01|enraged|heated|defeated|absolutely not|irritable|bfd|nix|not at all|negatory|nauh|big fing deal|ricki|sansfear|zargaras|GIF|Animated GIF
wHeXGkdwDiCP7uxfhC,https://giphy.com/gifs/hyperrpg-game-reaction-wHeXGkdwDiCP7uxfhC,793863,g,1,6,2018,01:14:10,1,1,2000,00:00:00,game|reaction|sad|reactions|live|test|mrw|crying|twitch|rpg|like|internet|cry|online|nerd|geek|player|dnd|hyper rpg|nerds|d&d|nerdy|geeky|geeks|hyperrpg|hate|tears|data|hyper|stream|not|roleplaying|hyper_rpg|role playing|want|do|embarrassed|rogue|disgusted|improv|interweb|tear|do not want|dungeon|inc|conspiracy|jesse|sobbing|volunteer|dislike|roguelike|heartbroken|sob|medication|ashamed|flustered|sorrow|analyst|rogue like|incorporated|compliant|subject|melancholy|roguelike01|klein|somber|sad panda|tearful|jesse klein|jessklein1|im a very sad|im very sad|i am a very sad|GIF|Animated GIF
8c6NAthc7dnKoJUPph,https://giphy.com/gifs/hyperrpg-game-reaction-8c6NAthc7dnKoJUPph,784246,g,5,6,2018,05:00:30,1,1,2000,00:00:00,game|cute|reaction|hot|reactions|beer|mrw|twitch|beautiful|rpg|drunk|adorable|nerd|me|geek|team|dnd|bunny|hyper rpg|it|alcohol|nerds|d&d|nerdy|handsome|with|geeky|geeks|deal with it|hyperrpg|dating|flirt|date|hyper|secret|roleplaying|hyper_rpg|bro|proud|come|awww|role playing|at|deal|eyebrows|try|again|confident|michelle|booze|eyebrow|trivia|secrets|shiba|come at me bro|bold|chubby|try again|satisfied|oh really|cocky|taunt|charm|come at me|hops|hawt|onesie|brah|kigurumi|nguyen|taunting|trivial|self-assured|mischievous|triviahops|gloat|gloating|iamchubbybunny|michelle nguyen|raise eyebrows|you dont say|teamshiba|team shiba|michelle chubby bunny|GIF|Animated GIF
3cWq3AZEeAsxUwJx8f,https://giphy.com/gifs/hyperrpg-game-funny-3cWq3AZEeAsxUwJx8f,784225,g,2,4,2018,03:47:06,1,1,2000,00:00:00,game|funny|happy|reaction|meme|comedy|horror|excited|reactions|coffee|creepy|scary|scared|drink|memes|twitch|rpg|drinking|nerd|geek|silly|joy|dnd|the|spooky|hyper rpg|sassy|hilarious|2|nerds|d&d|nerdy|geeky|geeks|emotion|joke|hyperrpg|fear|nervous|terror|hyper|emotions|roleplaying|hyper_rpg|content|role playing|stress|attitude|ten|sass|10|gm|afraid|confident|candles|stressed|two|town|amused|anxious|game master|concerned|cheerful|joyful|confidence|ceo|cheeky|spoopy|zac|sip|terrified|overlord|delighted|entertained|volume|dungeon master|anthology|zac eubank|catchphrase|sipping|eubank|sips tea|tense|fearful|10 candles|tencandles|10candles|panicked|zaceubank|timid|arentweclever|tude|ceooverlord|ceo overlord|oversnort|Sips|the town|i thrive on stress|GIF|Animated GIF
fng8UdCiEzlwv5pue8,https://giphy.com/gifs/hyperrpg-game-love-fng8UdCiEzlwv5pue8,781461,g,11,4,2018,05:33:44,1,1,2000,00:00:00,game|love|happy|reaction|girl|star wars|friends|youtube|excited|reactions|heart|live|star|twitch|family|rpg|like|internet|online|nerd|geek|player|joy|and|friend|empire|hyper rpg|friendship|nerds|d&d|nerdy|my|geeky|geeks|emotion|hyperrpg|wars|hyper|stream|emotions|roleplaying|hyper_rpg|content|bro|proud|joe|role playing|loving|brothers|bros|greetings|rebels|luv|greeting|is|teamwork|affection|pencils and parsecs|interweb|amused|pnp|cheerful|joyful|that|rebellion|pencilsandparsecs|edge of the empire|scum|eren|pencils|delighted|entertained|hart|villainy|smugglers|parsecs|satisfied|gurl|pnp01|val|thats|brah|starr|devotion|affectionate|wuv|eren val|joe starr|joestarr187|that's|love & friendship|honored|that's my girl|thats my girl|thats my gurl|that's my gurl|that is my gurl|that is my girl|GIF|Animated GIF
kUECSSoDb4B8tL5nXK,https://giphy.com/gifs/hyperrpg-game-reaction-kUECSSoDb4B8tL5nXK,781237,g,20,2,2018,05:47:58,1,1,2000,00:00:00,game|reaction|what|reactions|omg|live|confused|shocked|twitch|rpg|internet|online|power|nerd|geek|shock|eye|oh|react|player|big|and|dnd|go|nerds|d&d|nerdy|geeky|geeks|emotion|hyperrpg|battle|paper|hyper|dice|stream|tabletop|kaiju|emotions|roll|die|roleplaying|joe|power rangers|rolling|role playing|wut|force|morph|streaming|silver|uh|amazed|omfg|pen|interweb|rangers|yoshi|mecha|stunned|morphing|ranger|saban|mech|go go|hyperforce|hyper force|roleplayer|megazord|pen and paper|astonished|sabans|zordon|saban's|zord|zomg|zords|thunderzord|appalled|yoshi sudarso|sudarso|aghast|shih|yoshi_sudarso|dismayed|silver ranger|yoshisudarso|GIF|Animated GIF
2t9mnTZDttWEFJNVSC,https://giphy.com/gifs/hyperrpg-game-happy-2t9mnTZDttWEFJNVSC,777773,g,23,5,2018,23:15:18,1,1,2000,00:00:00,game|happy|reaction|star wars|youtube|excited|reactions|live|star|scared|twitch|rpg|internet|online|nerd|geek|joy|and|empire|gross|hyper rpg|sassy|nerds|d&d|nerdy|geeky|geeks|hyperrpg|hate|fear|worried|i|nervous|wars|hyper|dan|stream|not|roleplaying|hyper_rpg|content|role playing|want|attitude|rebels|sass|to|do|afraid|dont|disgusted|pencils and parsecs|disgust|im|interweb|do not want|suspicious|amused|pnp|am|anxious|concerned|cheerful|joyful|conspiracy|rebellion|worry|terrified|pencilsandparsecs|dislike|edge of the empire|going|scum|pencils|delighted|entertained|villainy|smugglers|parsecs|pnp01|casey|paranoid|tense|fearful|panicked|timid|dan casey|tude|reluctant|do not|dont want to|going to|wilhelm screamly|dancasey|reluctantly|need to|doing it anyway|do it anyway|GIF|Animated GIF
5YfsP1lgu5qiwdMLZY,https://giphy.com/gifs/hyperrpg-game-reaction-5YfsP1lgu5qiwdMLZY,772922,g,18,6,2018,03:34:25,1,1,2000,00:00:00,game|happy|reaction|horror|yes|excited|reactions|mrw|creepy|scary|shocked|twitch|zombie|rpg|a|good|awesome|yay|zombies|nerd|okay|geek|player|joy|hand|dnd|the|spooky|hyper rpg|nerds|d&d|nerdy|geeky|geeks|yas|hyperrpg|terror|hyper|jessica|true|nod|agree|roleplaying|hyper_rpg|content|role playing|fine|ten|si|yep|10|candles|shocking|fantastic|amused|cheerful|yasss|joyful|impressive|yea|spoopy|agreed|delighted|entertained|volume|anthology|raise|10 candles|tencandles|10candles|affirmative|verdi|eager|raising|jessica lynn verdi|jessicaverdi|concur|raise hand|raising hand|affected|hand raise|the affected|volume a|eagerness|hand raising|GIF|Animated GIF
5n4cuRWWsWXRYxwa3a,https://giphy.com/gifs/hyperrpg-game-reaction-5n4cuRWWsWXRYxwa3a,771755,g,26,4,2018,23:34:59,1,1,2000,00:00:00,game|music|reaction|sad|reactions|live|test|twitch|bye|rpg|like|internet|online|head|nerd|geek|dnd|hyper rpg|nerds|d&d|nerdy|sing|goodbye|geeky|geeks|hyperrpg|data|piano|hyper|stream|depressed|roleplaying|disappointed|hyper_rpg|role playing|keyboard|greetings|greeting|gm|musician|good night|rogue|improv|interweb|dungeon|game master|inc|conspiracy|adios|ceo|see ya|zac|later|volunteer|frown|roguelike|ciao|heartbroken|overlord|pout|dungeon master|medication|analyst|rogue like|incorporated|compliant|zac eubank|subject|roguelike01|eubank|zaceubank|pouting|arentweclever|branson|ceo overlord|ceooverlord|oversnort|laters|frowning|mrpianopants|branson nejame|nejame|saying goodbye|laterz|GIF|Animated GIF
8YKm1Bs5jrMCYps1HZ,https://giphy.com/gifs/hyperrpg-game-funny-8YKm1Bs5jrMCYps1HZ,768756,g,14,5,2018,04:39:51,1,1,2000,00:00:00,game|funny|happy|reaction|comedy|fail|horror|excited|reactions|creepy|scary|scared|twitch|rpg|nerd|geek|silly|joy|dnd|the|spooky|hyper rpg|hilarious|nerds|d&d|nerdy|geeky|geeks|joke|hyperrpg|fear|cold|worried|nervous|terror|hyper|4|accident|roleplaying|hyper_rpg|content|role playing|in|ten|10|gm|afraid|four|candles|whoops|uh oh|mistake|amused|game master|anxious|concerned|cheerful|joyful|ceo|failure|spoopy|zac|worry|mistakes|terrified|overlord|delighted|entertained|volume|dungeon master|anthology|zac eubank|eubank|tense|fearful|10 candles|tencandles|10candles|panicked|zaceubank|timid|arentweclever|screwed|uhoh|peril|ceooverlord|ceo overlord|oversnort|in trouble|mistaken|volume 4|volume four|the cold|boned|perilious|GIF|Animated GIF
67tywwHDRwoYxrrMsM,https://giphy.com/gifs/hyperrpg-game-dance-67tywwHDRwoYxrrMsM,767876,g,25,2,2018,08:49:22,1,1,2000,00:00:00,game|dance|music|reaction|dancing|meme|reactions|twitch|win|celebrate|rpg|action|singing|nerd|geek|dnd|musical|mic|winner|applause|hyper rpg|nerds|d&d|nerdy|sing|geeky|geeks|attack|hyperrpg|matt|shark|drive|hyper|cookie|drop|success|roleplaying|hyper_rpg|role playing|mic drop|lucas|anniversary|gm|musician|confident|game master|pressure|zac|actions|dungeon master|won|zac eubank|eubank|hyper drive|hyperdrive|zaceubank|arentweclever|shyguyexpress|matt acevedo|acevedo|lucas eubank|drop mic|lucaseuspank|sharky|naeem|theviciousfool|GIF|Animated GIF
AgOVWBwSwr78Y9cW6I,https://giphy.com/gifs/hyperrpg-funny-reaction-AgOVWBwSwr78Y9cW6I,766421,g,24,3,2018,18:38:29,1,1,2000,00:00:00,funny|reaction|lol|comedy|reactions|beer|laughing|confused|twitch|rpg|drunk|haha|action|nerd|geek|silly|lmao|hyper rpg|hilarious|alcohol|nerds|nerdy|geeky|geeks|emotion|joke|hyperrpg|frustrated|matt|drive|hyper|emotions|we|hyper_rpg|ha|gm|hehe|embarrassed|this|rofl|booze|giggle|confusion|game master|ceo|trivia|zac|dazed|actions|overlord|dungeon master|ashamed|flustered|puzzled|hops|zac eubank|baffled|bewildered|eubank|hyper drive|about|did|hyperdrive|befuddled|zaceubank|arentweclever|fluster|shyguyexpress|matt acevedo|acevedo|ceooverlord|ceo overlord|oversnort|trivial|lawl|triviahops|tehe|lawls|talked|we talked about this|we did talk about this|GIF|Animated GIF
26wkCW1LgWManUPrW,https://giphy.com/gifs/hyperrpg-star-wars-okay-26wkCW1LgWManUPrW,761850,g,24,1,2018,05:59:16,1,1,2000,00:00:00,reaction|meme|star wars|reactions|scared|memes|twitch|rpg|ok|okay|quote|hyper rpg|it|emotion|worried|nervous|emotions|hyper_rpg|emma|everything|fine|is|afraid|alright|pencils and parsecs|pnp|concerned|pencilsandparsecs|edge of the empire|fey|edgy|emma fyffe|emmafyffe|tense|fyffe|how are you|kylara|timid|kylara fey|everything is fine|hesitant|faking|jittery|GIF|Animated GIF
mWV5chY4188UKZlbj3,https://giphy.com/gifs/hyperrpg-game-love-mWV5chY4188UKZlbj3,760704,g,17,3,2018,23:52:20,1,1,2000,00:00:00,game|love|happy|reaction|youtube|excited|reactions|heart|shocked|twitch|rpg|good|action|awesome|yay|nerd|geek|joy|dnd|great|hyper rpg|nerds|d&d|nerdy|geeky|geeks|emotion|body|hyperrpg|job|waiting|wait|hyper|good job|emotions|ready|roleplaying|hyper_rpg|content|role playing|heroes|loving|luv|sitting|is|gm|affection|shocking|fantastic|amused|game master|cheerful|joyful|impressive|ceo|zac|actions|sit|overlord|delighted|entertained|hart|dungeon master|zac eubank|eubank|devotion|affectionate|wuv|zaceubank|arentweclever|ceooverlord|ceo overlord|oversnort|hyper heroes|hyperheroes|body is ready|GIF|Animated GIF
2gYhkl6mLIYZxpMve1,https://giphy.com/gifs/hyperrpg-game-reaction-2gYhkl6mLIYZxpMve1,760681,g,20,3,2018,03:53:48,1,1,2000,00:00:00,game|anime|happy|reaction|smile|youtube|excited|reactions|live|kawaii|twitch|rpg|action|internet|online|power|nerd|me|geek|react|joy|big|and|dnd|youtuber|smiling|pride|go|it|nerds|d&d|nerdy|with|geeky|geeks|emotion|deal with it|hyperrpg|battle|paper|sparkle|hyper|dice|stream|tabletop|kaiju|emotions|roll|die|roleplaying|content|bro|proud|power rangers|come|rolling|pose|role playing|force|at|deal|morph|streaming|confident|pen|chloe|interweb|grin|rangers|amused|meghan|grid|cheerful|joyful|pleased|mecha|actions|posing|come at me bro|bold|sparkling|delighted|entertained|morphing|ranger|satisfied|grinning|cocky|saban|mech|come at me|go go|upgrade|hyperforce|hyper force|brah|level up|power up|roleplayer|megazord|pen and paper|pink ranger|sabans|shattered|zordon|self-assured|saban's|zord|zords|thunderzord|strawburry17|meghan camarena|ashford|camarena|chloe ashford|shatteredgrid|shattered grid|battlizer|GIF|Animated GIF
1zgQfmINCxqQwu4pCg,https://giphy.com/gifs/hyperrpg-game-reaction-1zgQfmINCxqQwu4pCg,752094,r,4,3,2018,19:10:36,1,1,2000,00:00:00,game|reaction|movie|meme|no|sad|youtube|angry|reactions|live|black|marvel|mad|confused|memes|twitch|boy|nope|rpg|action|white|internet|online|upset|nerd|geek|comics|dnd|please|gross|hyper rpg|sassy|it|comic|nerds|d&d|nerdy|with|geeky|geeks|rage|emotion|boys|deal with it|hyperrpg|hero|hate|frustrated|forever|hyper|f|spider|stream|superhero|troll|emotions|not|off|roleplaying|hyper_rpg|role playing|black panther|mcu|want|attitude|pissed|come on|deal|try|sass|do|haters|again|disgusted|this|disgust|trolls|interweb|do not want|confusion|stewart|panthers|furious|cheeky|zac|dazed|panther|dislike|actions|trolling|try again|yourself|bitter|fs|wakanda|ally|offended|haters gonna hate|saint|puzzled|zac eubank|baffled|outraged|bewildered|eubank|enraged|heated|befuddled|irritable|gonna|zaceubank|arentweclever|fluster|not at all|negatory|tude|nauh|wakanda forever|boyz|vibranium|given|sad boys|f off|naeem|theviciousfool|naeem stewart|Haterz|colonizer|f yourself|saintspidertv|saint spider|no fs given|look at all the f|GIF|Animated GIF
l3diJsv45wg3YHuTK,https://giphy.com/gifs/hyperrpg-action-ok-l3diJsv45wg3YHuTK,749539,g,20,1,2018,06:55:38,1,1,2000,00:00:00,action|ok|relax|calm down|pat|nguyen|shyguyexpress|matt acevedo|cameron rice|jurassicalien|malika lim|its ok|iamchubbybunny|hello_malika|lucas eubank|michelle nguyen|lucaseuspank|michelle chubby bunny|pat head|hyper night game|hyper game night|GIF|Animated GIF
YkM9vxMLb7n0vV7j4e,https://giphy.com/gifs/hyperrpg-game-reaction-YkM9vxMLb7n0vV7j4e,748817,g,17,4,2018,06:22:27,1,1,2000,00:00:00,game|cute|happy|reaction|meme|youtube|excited|wow|reactions|live|memes|shocked|twitch|rpg|good|adorable|internet|awesome|online|yay|power|nerd|geek|react|joy|and|dnd|youtuber|cheers|clapping|clap|great|go|applause|nerds|d&d|nerdy|geeky|geeks|hyperrpg|paper|job|done|cheer|hyper|dice|stream|tabletop|good job|well|roll|die|roleplaying|content|power rangers|woah|rolling|congratulations|awww|role playing|force|greetings|congrats|greeting|morph|streaming|fist pump|pen|chloe|interweb|well done|rangers|shocking|praise|fantastic|standing|frame|amused|meghan|cheerful|joyful|impressive|freeze|delighted|entertained|morphing|ranger|saban|kudos|go go|hyperforce|hyper force|blessing|fistpump|standing ovation|roleplayer|pen and paper|pink ranger|huzzah|ovation|sabans|saban's|strawburry17|acclaim|meghan camarena|ashford|camarena|freeze frame|grats|chloe ashford|freezeframe|GIF|Animated GIF
3ov9k5wGWiUe4uMHks,https://giphy.com/gifs/hyperrpg-3ov9k5wGWiUe4uMHks,748792,g,23,9,2017,18:59:27,1,1,2000,00:00:00,reaction|lol|fun|star wars|reactions|laugh|laughing|action|lmao|hyper rpg|emotion|hyperrpg|emotions|emma|joe|gm|pencils and parsecs|rofl|hector|navarro|canon|pencilsandparsecs|actions|keith|hector navarro|bert|emma fyffe|hectorisfunny|erica|emmafyffe|starr|huuurgh|kym canon|fyffe|have fun|kylara|kymcanon|bert jennings|aio|eren val|joe starr|ninjanomics101|jennings|joestarr187|kym|silverstein|keith silverstein|silvertalkie|klev|vergo|erica lindbeck|ericalindbeck|lindbeck|GIF|Animated GIF
tJ3eLYRprAztGtvXSd,https://giphy.com/gifs/hyperrpg-game-reaction-tJ3eLYRprAztGtvXSd,747338,g,28,3,2018,03:02:56,1,1,2000,00:00:00,game|reaction|star wars|youtube|reactions|live|star|crying|shocked|twitch|rpg|action|internet|cry|online|nerd|geek|shock|scream|player|and|empire|hyper rpg|nerds|d&d|nerdy|geeky|geeks|emotion|ouch|hyperrpg|pain|sick|screaming|wars|hyper|stream|hurt|emotions|roleplaying|hyper_rpg|woah|yelling|role playing|rebels|yell|ow|pencils and parsecs|interweb|do not want|hector|pnp|navarro|rebellion|pencilsandparsecs|edge of the empire|actions|scum|pencils|hector navarro|villainy|smugglers|parsecs|pnp01|howl|painful|hectorisfunny|huuurgh|agony|screech|ache|discomfort|shriek|wail|wailing|shrieking|oww|owie|owww|owwww|ache agony|GIF|Animated GIF
3o7TKKfZ5VeCOn0f8A,https://giphy.com/gifs/hyperrpg-rabbit-universe-valiant-3o7TKKfZ5VeCOn0f8A,740615,g,23,8,2016,03:04:37,1,1,2000,00:00:00,game|rpg|thank you|universe|gross|rabbit|hyper rpg|hyperrpg|roleplaying|overlord|vanquished|zac eubank|valiant|alara|zaceubank|grossed out|livia|terra clarke olsen|arida|overgm|lizzie b|detective cross|rosslyn|bolden|scott spicoli|aljernon|GIF|Animated GIF
dJxuAJbJJrpL4koEP1,https://giphy.com/gifs/hyperrpg-game-reaction-dJxuAJbJJrpL4koEP1,740000,g,21,5,2018,03:27:23,1,1,2000,00:00:00,game|reaction|no|horror|sad|reactions|mrw|creepy|scary|scared|twitch|nope|rpg|nerd|geek|eye|player|dnd|the|please|gross|spooky|hyper rpg|nerds|d&d|nerdy|geeky|geeks|hyperrpg|hate|fear|cold|nervous|terror|hyper|depressed|no way|stare|4|not|roleplaying|disappointed|hyper_rpg|zoom|never|role playing|want|come on|ten|try|do|10|afraid|four|again|disgusted|candles|disgust|do not want|say what|anxious|concerned|spoopy|terrified|frown|dislike|heartbroken|negative|repeat|volume|glare|try again|close up|anthology|disappoint|tense|fearful|10 candles|10candles|tencandles|absolutely not|panicked|enhance|nix|timid|not at all|negatory|nauh|frowning|markeia mccarty|mccarty|markeiamccarty|markeia|say that again|stink eye|ruh roh|fym|volume four|volume 4|the cold|stinkeye|say what now|say wut|GIF|Animated GIF
oHwvp6bEuiog0bxg2P,https://giphy.com/gifs/hyperrpg-game-love-oHwvp6bEuiog0bxg2P,739050,g,25,4,2018,22:02:05,1,1,2000,00:00:00,game|love|star wars|friends|youtube|heart|live|star|twitch|family|rpg|internet|online|nerd|geek|and|friend|empire|hyper rpg|friendship|nerds|d&d|nerdy|geeky|geeks|hyperrpg|wars|hyper|stream|roleplaying|hyper_rpg|bro|role playing|sisters|loving|brothers|bros|greetings|rebels|luv|greeting|teamwork|affection|familia|pencils and parsecs|interweb|lie|hector|pnp|navarro|rebellion|pencilsandparsecs|edge of the empire|lying|scum|pencils|hector navarro|tribe|hart|villainy|smugglers|parsecs|pnp01|cousins|cousin|hectorisfunny|brah|clan|devotion|affectionate|so close|wuv|related|love & friendship|sista|relation|heartfelt|sistas|nickmcnickerson|GIF|Animated GIF
42AQTJm4DXeK9qOuLu,https://giphy.com/gifs/hyperrpg-game-reaction-42AQTJm4DXeK9qOuLu,734597,g,1,5,2018,22:03:56,1,1,2000,00:00:00,game|happy|reaction|party|meme|excited|angry|reactions|live|celebration|mad|memes|shocked|twitch|celebrate|cosplay|rpg|good|internet|awesome|online|upset|yay|power|nerd|geek|eye|react|joy|and|dnd|great|go|sassy|nerds|d&d|nerdy|geeky|geeks|rage|eye roll|hyperrpg|costume|paper|job|hyper|dice|stream|tabletop|troll|good job|roll|die|roleplaying|content|sigh|power rangers|eyeroll|rolling|role playing|master|attitude|force|pissed|sass|morph|gm|dm|streaming|unimpressed|fist pump|pen|fml|interweb|rangers|shocking|fantastic|amused|dungeon|cheerful|joyful|fury|impressive|furious|cheeky|zac|partying|rita|trolling|delighted|entertained|morphing|ranger|bitter|dungeon master|saban|offended|not amused|lim|go go|groaning|hyperforce|hyper force|outraged|eubank|fistpump|enraged|heated|irritable|zaceubank|groan|roleplayer|arentweclever|dungeonmaster|pen and paper|tude|sabans|gamemaster|le sigh|saban's|pumping|gloat|malika lim|gloating|malika|hello_malika|rita repulsa|hellomalika|repulsa|heavy sigh|GIF|Animated GIF
